Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
7,3600,0.8666666666666667,0.6666666666666666,0.33333333333333337,0.6919999999999998,0.11461239025515524,6,0.625,0.57,0.062048368229954284,3,0.15391812865497076,0.13920310409370626,6,5,1
