Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
1,3600,1.0,1.0,1.0,0.9760803212851406,0.08833859532545105,26,1.0,0.8861946902654867,0.11220471205695629,23,0.5955875592472772,0.4295260254930995,23,3,3
