Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
1,3600,0.9944444444444445,0.9696969696969697,0.927237604636188,0.972483660130719,0.023579467453762618,12,0.9646017699115044,0.7612389380530974,0.1487619832245772,12,0.4983719645039906,0.3326671264969545,12,5,0
