Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
4,3600,0.5260799632352942,0.8095238095238095,0.0,0.517123161764706,0.027770417239290836,3,0.68,0.68,0.0,3,0.0,0.0,3,5,4
