Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
1,1200,0.992483660130719,0.9696969696969697,0.927237604636188,0.9367712418300652,0.0688630639542794,15,0.9646017699115044,0.7582300884955754,0.15176348705409787,17,0.5072308624119692,0.3191991029271251,17,7,0
