Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
6,1200,0.8656546726636684,0.8028571428571428,0.6075354787127724,0.8436191071131102,0.02410982107731959,6,0.8037518037518038,0.7684271284271285,0.06860875668097097,6,0.5366882764218516,0.1382476756339391,6,5,1
