Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
6,1200,0.7947258790201632,0.7452574525745258,0.45894000681080094,0.7640543242792869,0.031649806454694486,6,0.7287157287157288,0.6968831168831169,0.026922571022332475,6,0.39547572204018666,0.05306215146112211,6,5,2
