Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
6,1200,0.9014436308441613,0.8354792560801144,0.6683341171182794,0.8453641185595383,0.04801055016915785,6,0.834054834054834,0.7742279942279943,0.052960480582353114,6,0.5474403964644073,0.10956588039039843,6,7,0
