Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
5,3600,0.720518876364287,0.7285024154589371,0.3332253536335169,0.6608503846842011,0.0638675807521397,6,0.6706666666666666,0.61912,0.044894828209939716,6,0.2076140183905281,0.11151790573660998,6,3,1
