Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
5,3600,0.7472506909258406,0.7244995233555768,0.17135973729034626,0.6797997754491019,0.06454160979897852,6,0.616,0.5805333333333335,0.021140797840510497,6,0.07456911179579274,0.05918118985406152,6,7,1
