Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
2,3600,0.73992040410225,0.6881878209831254,0.3931543733681462,0.718168600438798,0.017324339727006952,6,0.6964285714285714,0.6653142857142857,0.016626239404468276,6,0.33069082984894427,0.03357241071300254,6,7,2
