Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
2,3600,0.9281713885674281,0.8634835238735709,0.7096681922196797,0.8861962318680847,0.040636223574987106,6,0.855,0.8050714285714285,0.03807571672446407,6,0.6093510954851813,0.07655294350027426,6,5,2
