Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
2,3600,0.9327281077770974,0.8624740843123703,0.7160446011782212,0.8815987752602571,0.10089543316033212,6,0.8578571428571429,0.8183142857142858,0.0720664036192472,6,0.6357086516624988,0.15088677116337848,6,5,1
