Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
4,1200,0.5052361853832442,0.7951807228915663,0.0,0.48930035650623876,0.008427776924723877,3,0.66,0.66,0.0,3,0.0,0.0,3,5,2
