Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
7,1200,0.9714285714285715,0.7777777777777778,0.2727272727272727,0.6925714285714285,0.1413127953245883,5,0.6666666666666666,0.595,0.06011562932290476,3,0.0676466275659824,0.14786378540770562,6,3,4
