Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
3,1200,0.8257575757575757,0.7804878048780488,0.5566502463054188,0.7209090909090908,0.09114376276672144,6,0.775,0.675,0.05958187643906493,6,0.3487055309717871,0.13738954097398165,6,7,1
