Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
3,1200,0.751918158567775,0.6976744186046512,0.37799043062200954,0.7058823529411766,0.09224762941817849,6,0.675,0.6065,0.026367593746870425,3,0.21075696545381004,0.1004206386223447,6,7,4
