Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
5,1200,0.7688947655085426,0.7146619841966637,0.054330873623687825,0.7195802516913199,0.07087629121073344,5,0.5666666666666667,0.5505066666666667,0.007153628449954596,6,0.015650312019971017,0.017184776566529707,6,7,3
