Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
0,1200,0.8643707482993197,0.9111111111111111,0.7530864197530864,0.7080867346938777,0.1201385597331433,6,0.8857142857142857,0.6774285714285715,0.08722899723821015,6,0.21391019542471718,0.2364458000065708,6,3,1
