Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
0,1200,0.9435897435897436,0.9375,0.8086253369272237,0.7733504273504274,0.1730491854949977,6,0.9154929577464789,0.7467605633802817,0.09678382974679324,4,0.34278641984619557,0.28202358980768666,4,3,4
