Dataset,Time,AUC,FSC,CohenKappa,AUC_mean,AUC_std,Features_auc,Accurracy_max,Accurracy_mean,Accurracy_std,Features_acc,CohenKappa_mean,CohenKappa_std,Features_ck,Seed,Fold
0,1200,0.9572400388726918,0.9514563106796117,0.8175182481751825,0.883304178814383,0.08362821629007348,6,0.9285714285714286,0.8679999999999999,0.059354349255216377,4,0.6496700816456743,0.20574838920806904,4,5,0
